URN,KS2 Pupils,KS2 Boys,KS2 Girls,Reading Progress,Reading Score,Reading Meet Std,Reading Exceed Std,Reading Progress Band,Reading Progress Desc,Writing Progress,Writing Score,Writing Meet Std,Writing Exceed Std,Writing Progress Band,Writing Progress Desc,Maths Progress,Maths Score,Maths Meet Std,Maths Exceed Std,Maths Progress Band,Maths Progress Desc,Overall Meet Std,Overall Exceed Std,Academic Year
124586,12,6,6,-1.1,104,67%,17%,,,-3.4,104,67%,8%,,,-1.8,104,67%,17%,,,50%,8%,2016
124587,14,8,6,6.6,109,86%,50%,,,-0.6,107,86%,36%,,,3.1,106,86%,36%,,,79%,14%,2016
140887,53,27,26,-0.5,98,53%,11%,,,-5,100,49%,13%,,,-2,97,42%,2%,,,30%,0%,2016
124734,14,7,7,2.4,108,93%,43%,,,1.6,108,93%,36%,,,2.7,108,93%,43%,,,86%,29%,2016
124588,26,19,7,0.6,104,73%,19%,,,0.3,107,92%,27%,,,1.3,105,88%,23%,,,69%,8%,2016
124589,11,6,5,4.1,106,73%,36%,,,-1.8,104,73%,27%,,,1.3,103,73%,9%,,,55%,0%,2016
124590,12,7,5,-1.4,100,58%,25%,,,-0.4,104,67%,25%,,,-2.8,100,50%,17%,,,42%,17%,2016
124702,26,12,14,-3,101,69%,12%,,,-4.3,99,54%,8%,,,-4.9,99,50%,12%,,,42%,0%,2016
124703,16,5,11,-1.7,101,50%,19%,,,-1.5,103,63%,19%,,,-3.8,99,50%,0%,,,38%,0%,2016
137179,98,48,50,-2.6,103,66%,21%,,,-0.4,103,64%,18%,,,-3.2,103,64%,10%,,,50%,5%,2016
124546,21,9,12,-3.6,97,33%,10%,,,-0.7,101,67%,10%,,,-2.6,99,48%,0%,,,29%,0%,2016
124801,65,31,34,-3.5,99,38%,8%,,,1.4,98,38%,2%,,,-2.3,99,58%,5%,,,35%,3%,2016
124538,13,9,4,-0.5,101,69%,8%,,,-0.5,101,69%,15%,,,-2.1,100,54%,8%,,,46%,0%,2016
124678,,,,,,,,,,,,,,,,,,,,,,,,2016
124592,12,5,7,3.9,110,100%,58%,,,-3.5,108,92%,42%,,,0.6,107,100%,25%,,,83%,0%,2016
124704,25,15,10,-0.5,102,68%,20%,,,-0.4,99,44%,8%,,,-5,98,52%,0%,,,44%,0%,2016
139485,30,12,18,1.1,104,73%,30%,,,0.9,106,80%,37%,,,0.8,104,80%,20%,,,57%,17%,2016
124735,19,11,8,-4.6,99,58%,0%,,,-3.9,103,74%,16%,,,0.1,104,84%,11%,,,42%,0%,2016
124705,12,7,5,4.3,106,83%,25%,,,1.7,105,83%,17%,,,4.2,107,100%,17%,,,75%,17%,2016
141172,38,19,19,-3.2,101,55%,18%,,,-1.3,102,68%,16%,,,-4.4,100,53%,3%,,,42%,3%,2016
124627,26,15,11,-2.7,102,58%,15%,,,-1.7,107,92%,31%,,,1.2,106,85%,27%,,,54%,12%,2016
124628,60,26,34,0.9,104,68%,30%,,,-0.8,104,68%,18%,,,-0.3,103,72%,18%,,,58%,10%,2016
124539,42,19,23,0.2,103,71%,21%,,,1.6,104,71%,17%,,,-0.3,102,71%,14%,,,57%,10%,2016
124567,16,11,5,-1.4,103,63%,13%,,,1.3,105,88%,25%,,,-2,102,56%,19%,,,50%,0%,2016
138117,25,11,14,1.5,104,76%,20%,,,-1.2,103,52%,12%,,,-1.5,101,64%,8%,,,48%,4%,2016
124545,26,15,11,-2.8,98,42%,8%,,,2.2,102,69%,12%,,,-0.9,101,62%,12%,,,42%,4%,2016
124540,15,4,11,0.5,105,80%,33%,,,1.6,107,87%,33%,,,-0.6,104,80%,13%,,,80%,7%,2016
141554,55,26,29,-3.4,97,38%,9%,,,-2,99,51%,7%,,,-0.2,100,60%,11%,,,35%,0%,2016
143147,,,,,,,,,,,,,,,,,,,,,,,,2016
124707,30,13,17,-1.6,101,53%,20%,,,-2,102,70%,13%,,,0.1,103,63%,17%,,,43%,3%,2016
124687,6,4,2,-3.7,100,67%,17%,,,1.9,99,33%,0%,,,-7.1,97,17%,0%,,,17%,0%,2016
142018,,,,,,,,,,,,,,,,,,,,,,,,2016
124596,15,10,5,1.7,106,80%,27%,,,-1.4,103,53%,13%,,,-4.7,100,47%,7%,,,40%,0%,2016
141983,34,16,18,-2.2,99,59%,6%,,,-9.4,100,68%,3%,,,-6.4,96,38%,3%,,,15%,0%,2016
124737,24,9,15,0,105,71%,33%,,,-4.7,105,71%,38%,,,-0.8,104,79%,25%,,,63%,8%,2016
124568,8,3,5,1.9,106,88%,13%,,,0.6,104,88%,13%,,,0.7,105,88%,0%,,,75%,0%,2016
124597,25,13,12,-0.6,101,68%,8%,,,-2.9,100,44%,12%,,,-1.7,101,60%,4%,,,52%,0%,2016
124598,6,3,3,0.9,102,83%,0%,,,1,99,67%,0%,,,-5,96,33%,0%,,,33%,0%,2016
124599,13,3,10,-3,100,54%,8%,,,0.6,101,69%,8%,,,-2,101,46%,8%,,,38%,8%,2016
124600,7,1,6,-2.1,105,57%,29%,,,-11.4,100,57%,14%,,,-6.6,97,43%,14%,,,14%,0%,2016
124688,21,8,13,0.1,103,71%,19%,,,0.3,102,71%,10%,,,-1,102,71%,10%,,,67%,5%,2016
124689,8,4,4,0.4,103,63%,13%,,,-4.2,104,88%,13%,,,-3.5,99,50%,0%,,,25%,0%,2016
141125,40,23,17,0.3,100,60%,5%,,,-5.2,102,60%,10%,,,0.3,101,60%,8%,,,43%,3%,2016
124709,27,14,13,1.1,102,74%,4%,,,1,103,74%,19%,,,2.6,103,74%,15%,,,52%,4%,2016
124649,49,25,24,-5.3,94,22%,4%,,,1.3,97,35%,8%,,,-2.3,98,49%,4%,,,16%,0%,2016
124738,12,6,6,5.1,107,92%,25%,,,0.4,108,100%,42%,,,3.2,106,100%,8%,,,75%,8%,2016
124543,27,13,14,-1.9,104,78%,11%,,,-1,105,85%,26%,,,-1.8,104,78%,7%,,,59%,0%,2016
124537,40,21,19,-1.5,102,55%,15%,,,-1.3,102,63%,15%,,,-2.3,101,50%,15%,,,30%,8%,2016
124719,15,11,4,1.5,104,67%,33%,,,-0.1,103,73%,7%,,,0.9,104,80%,13%,,,67%,0%,2016
142016,58,30,28,-3.4,97,31%,3%,,,-2.7,97,38%,7%,,,-2.4,98,40%,7%,,,21%,0%,2016
124710,23,10,13,-2.4,103,78%,17%,,,-5,105,87%,22%,,,-0.4,104,74%,22%,,,61%,0%,2016
141842,51,34,17,-1.1,99,49%,4%,,,1,101,69%,8%,,,2.1,102,69%,16%,,,41%,2%,2016
124601,15,7,8,1.2,104,60%,40%,,,3.6,102,53%,13%,,,1.7,106,73%,20%,,,53%,20%,2016
124595,15,8,7,5.1,107,87%,40%,,,5.7,102,60%,7%,,,0.5,102,67%,13%,,,60%,0%,2016
124739,9,3,6,-2.2,101,44%,11%,,,-1.5,103,56%,11%,,,-4.2,99,44%,0%,,,22%,0%,2016
124777,8,6,2,3.2,110,88%,38%,,,0.9,108,88%,25%,,,1.5,105,100%,0%,,,75%,0%,2016
124602,5,,,,,,,,,,,,,,,,,,,,,,,2016
124676,41,19,22,0.5,105,85%,27%,,,3,108,93%,46%,,,2.8,107,90%,39%,,,80%,22%,2016
133605,20,12,8,2.3,102,55%,20%,,,3.2,103,75%,10%,,,-0.6,100,60%,0%,,,40%,0%,2016
124565,26,12,14,-2,100,58%,12%,,,-1.9,103,65%,19%,,,-1.3,102,77%,8%,,,46%,4%,2016
141640,59,30,29,-1.3,103,69%,19%,,,-3,102,71%,12%,,,-2.6,102,61%,10%,,,46%,0%,2016
142017,32,18,14,-3.7,99,50%,0%,,,-1.6,101,66%,6%,,,-1.6,101,75%,3%,,,38%,0%,2016
124740,9,6,3,4.6,108,89%,33%,,,3.5,109,89%,33%,,,3.7,108,89%,33%,,,78%,22%,2016
124541,19,8,11,-3.2,100,42%,16%,,,-13.8,96,42%,0%,,,-6.9,95,26%,0%,,,21%,0%,2016
124603,5,,,,,,,,,,,,,,,,,,,,,,,2016
124720,10,5,5,3,109,90%,60%,,,-6.4,103,80%,10%,,,-4.8,102,50%,20%,,,50%,0%,2016
132836,38,21,17,-4.9,96,34%,11%,,,-1.3,100,50%,8%,,,-2.6,99,45%,21%,,,29%,3%,2016
138161,56,29,27,-3.9,97,43%,5%,,,-6.2,99,50%,11%,,,-4.4,97,38%,0%,,,21%,0%,2016
124639,61,28,33,1.5,102,64%,16%,,,5.6,101,59%,10%,,,-1.3,100,56%,11%,,,46%,7%,2016
124536,36,18,18,-2.3,100,56%,6%,,,2.8,101,58%,11%,,,-2.5,100,50%,6%,,,39%,3%,2016
124645,26,13,13,1.5,99,54%,15%,,,5.5,102,62%,23%,,,2.4,101,58%,8%,,,42%,8%,2016
124711,21,13,8,-1.4,102,52%,24%,,,-4.1,100,57%,5%,,,-4.3,99,48%,5%,,,33%,5%,2016
124650,38,17,21,-1.1,100,55%,13%,,,3.8,104,82%,21%,,,1.4,103,82%,11%,,,53%,5%,2016
140573,35,19,16,-0.8,101,54%,14%,,,-5.2,100,57%,6%,,,-1.3,101,60%,3%,,,46%,0%,2016
134882,30,14,16,0.7,100,57%,10%,,,-1.2,102,70%,10%,,,-0.5,100,60%,10%,,,47%,3%,2016
141702,22,9,13,-1.1,101,55%,18%,,,-0.7,101,64%,5%,,,-3.1,99,59%,14%,,,45%,0%,2016
124741,6,1,5,,108,100%,33%,,,,106,83%,33%,,,,102,83%,0%,,,83%,0%,2016
124604,11,6,5,-1.5,102,45%,9%,,,-3,101,55%,9%,,,-6.4,97,36%,9%,,,36%,0%,2016
124712,,,,,,,,,,,,,,,,,,,,,,,,2016
124634,58,26,32,-4.4,99,52%,9%,,,-2.8,101,48%,12%,,,-3.5,100,52%,10%,,,40%,2%,2016
124655,36,17,19,-0.2,102,61%,19%,,,-0.3,104,75%,22%,,,-1.9,100,53%,3%,,,44%,0%,2016
124756,30,12,18,-1.2,101,67%,20%,,,1.1,101,60%,10%,,,-4.6,98,37%,0%,,,37%,0%,2016
124679,60,24,36,1.7,103,75%,18%,,,4.7,106,83%,30%,,,0.7,103,68%,13%,,,60%,8%,2016
124686,19,8,11,-1.7,102,68%,32%,,,1,101,53%,16%,,,-3.8,100,47%,16%,,,37%,11%,2016
124721,13,11,2,2.3,105,77%,23%,,,-2.6,102,77%,8%,,,-0.7,103,85%,8%,,,54%,0%,2016
124778,15,11,4,0,100,47%,13%,,,-4.5,103,87%,27%,,,1,102,67%,13%,,,27%,0%,2016
142786,,,,,,,,,,,,,,,,,,,,,,,,2016
124758,30,17,13,5,107,77%,63%,,,-2.6,106,73%,37%,,,0.4,103,77%,10%,,,63%,7%,2016
124754,4,,,,,,,,,,,,,,,,,,,,,,,2016
142025,,,,,,,,,,,,,,,,,,,,,,,,2016
124716,23,13,10,-6,96,43%,4%,,,-14.1,97,30%,0%,,,-5,97,35%,4%,,,0%,0%,2016
124779,13,10,3,-0.3,101,69%,0%,,,3.2,101,69%,15%,,,0.5,104,69%,31%,,,62%,0%,2016
142770,,,,,,,,,,,,,,,,,,,,,,,,2016
124764,,,,,,,,,,,,,,,,,,,,,,,,2016
124591,13,8,5,-2.2,101,62%,8%,,,2.6,102,69%,15%,,,-5.2,98,38%,0%,,,31%,0%,2016
124762,,,,,,,,,,,,,,,,,,,,,,,,2016
124769,39,19,20,-3.7,98,46%,10%,,,0.2,101,62%,10%,,,-1.5,101,56%,5%,,,36%,0%,2016
124757,41,26,15,-1.2,103,63%,24%,,,-2.6,105,73%,34%,,,-1.1,103,66%,20%,,,51%,10%,2016
141819,59,30,29,1.9,102,66%,22%,,,2.4,105,85%,25%,,,1.3,103,63%,24%,,,49%,10%,2016
124862,120,69,51,0.7,104,72%,26%,,,1.6,102,69%,18%,,,-2.1,101,61%,15%,,,58%,9%,2016
124781,30,18,12,6.7,111,97%,57%,,,0.2,107,87%,40%,,,5.2,110,97%,53%,,,80%,23%,2016
124763,22,10,12,2.1,105,91%,27%,,,-1.2,105,82%,18%,,,1.2,104,86%,18%,,,68%,0%,2016
124863,109,61,48,0.7,104,71%,28%,,,1.9,103,67%,22%,,,-0.3,104,72%,19%,,,63%,11%,2016
139448,33,14,19,1.7,107,85%,36%,,,-1.7,106,85%,33%,,,-1.5,104,70%,21%,,,58%,3%,2016
124782,30,17,13,1.5,107,83%,40%,,,-3.8,108,83%,57%,,,2,106,80%,50%,,,73%,0%,2016
141984,26,9,17,-5.6,96,42%,4%,,,-4.8,98,38%,8%,,,-5.4,98,31%,4%,,,19%,0%,2016
124786,30,12,18,7.4,111,97%,60%,,,2.2,110,97%,60%,,,4.3,108,97%,33%,,,97%,7%,2016
124784,29,17,12,2.5,107,76%,52%,,,-0.3,108,79%,48%,,,2.1,107,79%,45%,,,72%,21%,2016
137419,53,29,24,1,103,68%,26%,,,-4.4,104,66%,25%,,,1.7,104,79%,25%,,,55%,0%,2016
124760,26,10,16,1.8,106,73%,35%,,,1.3,105,77%,27%,,,-1.5,102,58%,31%,,,58%,19%,2016
124773,29,11,18,1.8,107,79%,31%,,,0.6,107,90%,38%,,,0.8,106,90%,28%,,,72%,7%,2016
124531,11,7,4,0.1,104,64%,18%,,,-1.8,105,73%,18%,,,-1.8,102,82%,0%,,,36%,0%,2016
124780,29,17,12,-3,102,66%,14%,,,-3.4,102,72%,14%,,,-0.5,104,90%,7%,,,48%,3%,2016
124783,56,27,29,2.2,103,68%,20%,,,1.2,105,75%,34%,,,0.9,102,61%,21%,,,50%,7%,2016
124785,30,14,16,2,105,80%,30%,,,-2.4,103,70%,23%,,,0.3,103,77%,13%,,,50%,10%,2016
124771,31,15,16,1.1,104,65%,32%,,,2.1,107,77%,39%,,,1.4,104,81%,19%,,,65%,13%,2016
124681,30,14,16,-0.7,103,70%,23%,,,2.5,106,87%,30%,,,-2.5,102,57%,17%,,,40%,13%,2016
124685,13,5,8,4.1,104,69%,15%,,,-0.1,101,69%,0%,,,-2,99,54%,8%,,,54%,0%,2016
124605,40,18,22,1.3,105,83%,25%,,,-0.3,104,75%,25%,,,-1,103,75%,15%,,,63%,10%,2016
124682,,,,,,,,,,,,,,,,,,,,,,,,2016
124606,18,10,8,-2.7,99,56%,6%,,,-7.2,103,61%,17%,,,-0.1,103,61%,28%,,,33%,0%,2016
140822,95,45,50,-1.4,102,58%,16%,,,-2.1,100,56%,9%,,,-2.4,102,57%,15%,,,45%,3%,2016
124774,30,15,15,-1.1,103,67%,23%,,,-0.6,103,67%,20%,,,-2.9,101,67%,3%,,,50%,3%,2016
124775,47,19,28,0.3,105,81%,32%,,,-1.2,104,79%,21%,,,-1.1,105,87%,19%,,,79%,9%,2016
124607,7,5,2,-4.9,99,57%,0%,,,-6.6,102,57%,14%,,,-1.9,103,57%,14%,,,29%,0%,2016
124608,8,1,7,3.8,106,75%,25%,,,5.2,103,75%,13%,,,2,105,75%,25%,,,75%,25%,2016
124609,13,5,8,-0.7,98,54%,0%,,,3,99,54%,0%,,,-1.1,99,54%,0%,,,38%,0%,2016
124610,10,3,7,-3.2,100,70%,10%,,,-8,99,60%,0%,,,-5.2,98,40%,0%,,,20%,0%,2016
124657,84,38,46,4.5,107,94%,26%,,,2.9,106,93%,36%,,,3.6,106,96%,23%,,,87%,4%,2016
141985,57,33,24,-2.2,98,44%,7%,,,0.5,100,49%,16%,,,-3.3,98,40%,9%,,,30%,2%,2016
124752,14,7,7,3.5,105,71%,29%,,,1.1,104,79%,21%,,,0.7,103,86%,7%,,,64%,7%,2016
124547,23,8,15,-3.2,102,74%,17%,,,-1.6,105,91%,26%,,,-2.3,103,78%,13%,,,61%,4%,2016
124713,13,6,7,-2.4,102,62%,23%,,,-0.9,102,46%,15%,,,-4.5,100,46%,15%,,,38%,15%,2016
124772,32,18,14,-1.4,103,72%,25%,,,-1.9,105,78%,25%,,,-2.4,102,66%,9%,,,53%,3%,2016
124742,18,7,11,5.1,106,78%,28%,,,5.6,108,89%,39%,,,4.4,106,83%,22%,,,78%,22%,2016
124675,14,7,7,2.3,107,86%,21%,,,-3.3,104,79%,21%,,,-0.2,105,57%,29%,,,50%,0%,2016
124743,7,6,1,,93,0%,0%,,,-9.2,96,0%,0%,,,,98,29%,0%,,,0%,0%,2016
124744,6,4,2,5.4,109,100%,33%,,,-0.5,103,83%,17%,,,-3,101,67%,0%,,,67%,0%,2016
124745,13,11,2,-2.7,100,54%,8%,,,-2.7,100,46%,0%,,,-3.9,99,46%,8%,,,38%,0%,2016
124698,17,8,9,0.4,102,71%,12%,,,-0.5,102,65%,18%,,,-1.2,101,65%,18%,,,47%,0%,2016
124715,30,12,18,-2.5,102,73%,17%,,,0.4,104,87%,13%,,,-2.2,102,63%,17%,,,53%,3%,2016
124614,29,16,13,-0.9,102,66%,21%,,,-5.7,103,66%,14%,,,-1.7,102,59%,7%,,,45%,3%,2016
124613,47,29,18,0.6,101,62%,15%,,,-4,102,66%,6%,,,-0.1,101,60%,9%,,,26%,2%,2016
140623,,,,,,,,,,,,,,,,,,,,,,,,2016
124751,19,13,6,0,101,63%,5%,,,3.7,103,74%,21%,,,2.6,104,84%,11%,,,58%,5%,2016
142026,35,18,17,0.3,103,63%,20%,,,-2.5,104,77%,20%,,,-2.6,100,57%,9%,,,43%,6%,2016
124615,12,5,7,-0.7,100,58%,17%,,,2.8,101,42%,17%,,,-2.5,99,42%,0%,,,33%,0%,2016
124717,14,6,8,1.8,104,64%,14%,,,-1,102,64%,14%,,,-4.7,98,43%,0%,,,43%,0%,2016
124558,80,40,40,-3.9,99,50%,6%,,,1,101,65%,6%,,,-3.4,100,56%,5%,,,44%,3%,2016
124616,4,,,,,,,,,,,,,,,,,,,,,,,2016
124542,17,9,8,-3.8,99,47%,18%,,,-1.7,100,59%,6%,,,-5.1,98,47%,0%,,,29%,0%,2016
124674,45,22,23,-3.5,101,58%,13%,,,-3.5,102,64%,13%,,,-4.1,100,58%,13%,,,51%,7%,2016
140044,30,15,15,-4.3,98,40%,13%,,,2.6,100,47%,17%,,,-0.1,102,70%,10%,,,33%,7%,2016
124552,,,,,,,,,,,,,,,,,,,,,,,,2016
137180,119,66,53,-2.3,103,70%,24%,,,-0.4,103,69%,18%,,,-2.8,102,63%,16%,,,54%,9%,2016
139804,28,15,13,-1.9,99,50%,7%,,,0.5,101,75%,7%,,,0.8,103,86%,4%,,,50%,0%,2016
124746,14,5,9,-4.6,100,50%,7%,,,-4.1,100,43%,0%,,,-3.8,101,50%,7%,,,36%,0%,2016
124718,5,,,,,,,,,,,,,,,,,,,,,,,2016
124660,60,31,29,-2.1,99,53%,7%,,,-2.5,98,48%,5%,,,-1.4,100,48%,8%,,,37%,2%,2016
141849,53,23,30,-3.5,98,43%,6%,,,-1.7,104,74%,23%,,,-1.1,101,64%,11%,,,34%,2%,2016
141551,23,15,8,1.8,105,87%,17%,,,1,105,83%,13%,,,1.1,105,91%,22%,,,78%,0%,2016
124548,13,10,3,3.5,110,92%,54%,,,1.8,107,92%,38%,,,1.9,106,92%,15%,,,92%,15%,2016
124747,14,7,7,5,113,100%,71%,,,2.5,110,100%,50%,,,1.4,109,100%,50%,,,100%,21%,2016
124669,29,15,14,-1.3,102,76%,7%,,,0.5,104,79%,17%,,,1.6,105,83%,28%,,,62%,7%,2016
124618,13,7,6,4.5,109,100%,38%,,,-4.5,102,69%,0%,,,0.1,105,92%,23%,,,62%,0%,2016
124680,40,19,21,-1.9,102,58%,25%,,,-1.4,105,83%,18%,,,-2,102,78%,3%,,,50%,0%,2016
124619,31,13,18,1,103,74%,23%,,,-1.2,103,74%,23%,,,-1.7,101,65%,6%,,,55%,0%,2016
124560,51,30,21,-1.5,100,55%,22%,,,-2.2,102,63%,25%,,,-2.6,100,53%,6%,,,39%,2%,2016
124691,36,15,21,-0.2,105,72%,33%,,,-0.5,105,78%,28%,,,-1.4,104,78%,14%,,,67%,11%,2016
124641,60,33,27,0,102,73%,10%,,,-1.4,104,82%,18%,,,0.4,103,85%,10%,,,57%,2%,2016
124549,28,15,13,-3,100,61%,14%,,,-3.2,103,68%,11%,,,-4.8,99,46%,0%,,,46%,0%,2016
124748,44,19,25,1.2,104,75%,20%,,,1.3,105,77%,23%,,,1.7,104,75%,30%,,,55%,9%,2016
124750,2,,,,,,,,,,,,,,,,,,,,,,,2016
124620,16,11,5,1.4,105,75%,25%,,,1.3,105,88%,25%,,,-0.1,103,75%,19%,,,69%,6%,2016
124621,4,,,,,,,,,,,,,,,,,,,,,,,2016
124722,12,7,5,-0.6,105,75%,17%,,,-3.2,103,75%,17%,,,-1.5,104,67%,17%,,,50%,0%,2016
143050,,,,,,,,,,,,,,,,,,,,,,,,2016
124723,28,17,11,0.2,102,68%,4%,,,-0.4,105,71%,21%,,,1.7,104,68%,29%,,,50%,4%,2016
124724,9,6,3,-4.1,100,44%,0%,,,-1.2,99,44%,0%,,,-8.4,96,33%,0%,,,22%,0%,2016
124570,50,25,25,-0.6,103,68%,16%,,,-2.1,102,62%,12%,,,-2.9,101,64%,4%,,,50%,2%,2016
124653,86,43,43,-0.8,102,63%,19%,,,-1.6,101,59%,14%,,,-1.4,102,65%,9%,,,48%,5%,2016
124671,84,42,42,-0.4,104,80%,14%,,,-0.4,105,83%,29%,,,0.1,104,79%,21%,,,67%,6%,2016
124566,13,7,6,0.6,101,62%,8%,,,7.2,102,54%,8%,,,2,102,77%,8%,,,62%,8%,2016
124626,29,16,13,2.3,105,83%,31%,,,2.1,107,93%,34%,,,2.9,106,93%,31%,,,76%,10%,2016
124572,14,5,9,-0.7,104,79%,14%,,,0.6,104,79%,7%,,,-3.7,101,57%,14%,,,57%,7%,2016
124573,22,12,10,-1.4,101,64%,5%,,,3.1,100,68%,9%,,,-1.8,101,77%,9%,,,64%,0%,2016
124692,26,9,17,0.5,106,81%,23%,,,0.1,104,85%,23%,,,-1.8,103,69%,19%,,,65%,8%,2016
141546,55,26,29,-2.4,101,62%,16%,,,-2.5,101,55%,13%,,,-2.7,101,58%,11%,,,49%,9%,2016
124749,35,16,19,-1,102,63%,23%,,,2.2,103,69%,17%,,,-0.4,103,71%,14%,,,54%,11%,2016
124574,59,32,27,0.3,105,78%,29%,,,0.5,106,81%,36%,,,0.4,105,80%,20%,,,71%,5%,2016
141373,65,35,30,-4.6,99,46%,5%,,,-1.5,100,52%,8%,,,-3,101,49%,11%,,,38%,0%,2016
124580,64,32,32,-1.2,100,53%,8%,,,-1.4,102,61%,14%,,,-1,101,59%,13%,,,38%,5%,2016
124693,15,6,9,1.2,104,73%,27%,,,1,104,73%,20%,,,-0.1,103,60%,20%,,,60%,13%,2016
134787,58,23,35,-2.3,102,69%,22%,,,-2.9,103,67%,19%,,,-2.3,102,74%,16%,,,55%,2%,2016
131962,60,29,31,-1.9,102,57%,17%,,,-4,103,63%,18%,,,-1.8,103,65%,17%,,,45%,5%,2016
139732,7,7,0,,105,14%,0%,,,,,0%,0%,,,,92,0%,0%,,,0%,0%,2016
137459,9,5,4,-12.6,,0%,0%,,,-11.7,,0%,0%,,,-14,,0%,0%,,,0%,0%,2016
124903,2,,,,,,,,,,,,,,,,,,,,,,,2016
137433,14,10,4,-11.1,,0%,0%,,,-10.6,,0%,0%,,,-12.2,,0%,0%,,,0%,0%,2016
124902,7,6,1,-7.4,,0%,0%,,,-7.4,,0%,0%,,,-8.2,,0%,0%,,,0%,0%,2016
141407,13,12,1,-10.7,,0%,0%,,,-10.1,,0%,0%,,,-11.8,,0%,0%,,,0%,0%,2016
137838,3,,,,,,,,,,,,,,,,,,,,,,,2016
124905,9,8,1,-7.9,,0%,0%,,,-8.1,,0%,0%,,,-9,,0%,0%,,,0%,0%,2016
124909,7,6,1,-7.4,,0%,0%,,,-7.4,,0%,0%,,,-7.7,,0%,0%,,,0%,0%,2016
125200,86,36,50,0.9,106,79%,34%,,,-0.1,107,85%,41%,,,1.4,106,78%,34%,,,72%,17%,2016
125125,54,33,21,0.8,102,63%,22%,,,-1.3,103,70%,26%,,,-0.1,102,69%,17%,,,44%,6%,2016
125094,61,33,28,-0.7,103,62%,21%,,,-0.6,105,79%,30%,,,-0.1,104,79%,20%,,,56%,7%,2016
125088,29,13,16,-5.7,101,59%,14%,,,-3.1,104,66%,28%,,,-4.3,102,66%,14%,,,45%,3%,2016
125108,81,44,37,0.5,105,80%,27%,,,-0.3,106,80%,32%,,,0.6,106,84%,27%,,,72%,10%,2016
136338,150,84,66,0.4,105,79%,30%,,,1.3,107,87%,37%,,,-1.3,104,72%,24%,,,65%,13%,2016
138226,24,18,6,3.7,105,71%,29%,,,-1.8,105,75%,33%,,,4.6,107,88%,46%,,,58%,8%,2016
140256,86,61,25,-1.6,105,80%,28%,,,-1.7,106,81%,38%,,,-1.8,105,78%,21%,,,71%,6%,2016
140349,50,26,24,-4.2,97,48%,0%,,,1.1,99,48%,4%,,,-3.5,98,46%,10%,,,32%,0%,2016
135566,43,19,24,-0.1,106,81%,30%,,,1.7,107,88%,37%,,,-1.1,104,88%,9%,,,79%,7%,2016
131125,47,27,20,2.5,106,74%,49%,,,-1.1,106,81%,34%,,,1.2,105,85%,26%,,,66%,4%,2016
125076,66,38,28,-2.8,105,76%,26%,,,-7.6,104,80%,20%,,,-5,103,65%,14%,,,42%,3%,2016
124963,25,13,12,1.5,104,68%,24%,,,-0.1,104,72%,24%,,,-0.2,104,68%,28%,,,52%,8%,2016
141447,66,33,33,1.1,107,85%,38%,,,0.3,109,91%,50%,,,0.9,107,89%,44%,,,79%,29%,2016
138764,113,56,57,-3.6,101,63%,6%,,,0.3,103,69%,19%,,,-3.5,101,72%,5%,,,49%,1%,2016
125034,,,,,,,,,,,,,,,,,,,,,,,,2016
130397,39,19,20,-1,104,72%,28%,,,0.4,104,82%,15%,,,-1.7,104,69%,18%,,,56%,10%,2016
124986,31,17,14,0.7,106,81%,29%,,,-1.5,104,71%,32%,,,-0.8,104,77%,23%,,,65%,6%,2016
125068,86,49,37,-1.3,103,69%,17%,,,-2.5,106,83%,30%,,,0.6,105,76%,22%,,,55%,7%,2016
125013,94,52,42,-0.9,105,76%,21%,,,-1.8,104,69%,27%,,,-2.5,103,68%,16%,,,61%,9%,2016
140034,76,36,40,-1,102,70%,17%,,,-3.6,103,72%,20%,,,-1.4,102,70%,12%,,,51%,3%,2016
125127,49,28,21,-1.3,99,53%,8%,,,-3.1,102,61%,14%,,,0.3,102,61%,6%,,,31%,0%,2016
124956,60,33,27,-2.6,99,50%,5%,,,-1.3,103,75%,22%,,,0,103,65%,12%,,,38%,0%,2016
141733,52,22,30,2.2,107,94%,29%,,,-1.5,106,90%,29%,,,1.3,106,87%,31%,,,77%,4%,2016
124971,26,13,13,1.3,104,65%,19%,,,-3.2,104,77%,12%,,,-1.6,102,77%,4%,,,50%,0%,2016
125152,85,47,38,-1,103,65%,22%,,,1.2,103,66%,24%,,,-2.6,102,62%,14%,,,54%,7%,2016
125130,57,28,29,3.4,105,72%,21%,,,2.3,103,77%,7%,,,0,102,70%,7%,,,60%,4%,2016
125044,58,25,33,0.6,105,74%,31%,,,0.2,106,81%,34%,,,-0.4,104,76%,26%,,,67%,17%,2016
125021,24,12,12,4.1,107,88%,38%,,,-1.3,104,79%,17%,,,1.7,104,83%,13%,,,67%,8%,2016
137850,54,28,26,1.1,106,80%,31%,,,-3.1,106,83%,28%,,,0.3,106,81%,33%,,,63%,11%,2016
125185,10,4,6,-7.5,93,20%,0%,,,-9,96,30%,0%,,,-7.9,93,10%,0%,,,0%,0%,2016
125008,90,45,45,1.5,107,83%,36%,,,0.3,106,88%,33%,,,0.4,106,82%,29%,,,74%,13%,2016
125131,63,29,34,-0.3,102,60%,17%,,,0.7,104,68%,17%,,,-0.8,102,65%,13%,,,49%,6%,2016
125056,,,,,,,,,,,,,,,,,,,,,,,,2016
