URN,KS5 Pupils,Avg A-level Points,Avg A-level Grade,Academic Year
105261,242,28.12,C-,2017
105264,265,26.4,C-,2017
105253,302,30.66,C,2017
130498,3986,23.12,D+,2017
105373,115,39.77,B,2017
105374,92,35.41,B-,2017
105372,94,36.4,B-,2017
130499,2094,30.96,C,2017
105366,61,,,2017
105601,142,37.97,B-,2017
105588,146,40.09,B,2017
139730,301,24.36,D+,2017
144744,,,,2017
144745,,,,2017
130503,3240,33.26,C+,2017
135524,4946,21.25,D,2017
136105,2,,,2017
142762,1,,,2017
141107,38,,,2017
135874,71,,,2017
135875,51,,,2017
105592,183,43.91,B+,2017
141392,29,,,2017
143260,377,28.04,C-,2017
105594,135,33.73,C+,2017
136174,12,,,2017
137309,228,40.83,B,2017
105591,346,47.35,A-,2017
137801,60,,,2017
141264,224,25.64,C-,2017
135296,167,26.68,C-,2017
105595,151,47.74,A-,2017
130504,2337,30.41,C,2017
140542,32,26.15,C-,2017
141248,179,27.69,C-,2017
105745,143,36.7,B-,2017
130506,2180,28.5,C,2017
137133,393,33.15,C+,2017
137294,254,30.17,C,2017
130505,2253,,,2017
105844,156,29.78,C,2017
130507,2630,,,2017
135659,1471,32.87,C+,2017
135313,64,21.91,D+,2017
105992,44,32.25,C+,2017
142073,,,,2017
135071,16,,,2017
130509,4057,26.27,C-,2017
105989,103,,,2017
142010,219,13.11,E+,2017
130514,2204,32.43,C+,2017
130515,1428,25.76,C-,2017
137843,231,38.94,B,2017
106157,252,41.3,B,2017
134493,31,34.33,C+,2017
137923,80,27.03,C-,2017
135262,24,24.06,D+,2017
130512,1339,,,2017
106156,208,40.92,B,2017
130518,1919,31.77,C+,2017
136273,113,25.89,C-,2017
135508,84,25.2,C-,2017
130516,2206,23.52,D+,2017
138614,103,22.74,D+,2017
136458,327,40.3,B,2017
137289,321,46.25,A-,2017
138123,165,31.58,C,2017
106376,157,30.79,C,2017
138464,284,39.02,B,2017
143104,17,24.14,D+,2017
138134,215,38.43,B,2017
136498,349,36.96,B-,2017
106368,125,30.29,C,2017
130519,2270,26.21,C-,2017
136297,246,35.73,B-,2017
136378,17,9.66,E,2017
136377,196,30.49,C,2017
138233,9,,,2017
130523,1431,29.25,C,2017
106538,321,30.34,C,2017
106534,147,26.34,C-,2017
130521,2427,,,2017
138229,79,15.92,D-,2017
130522,2020,35.31,B-,2017
135479,66,36.32,B-,2017
139614,37,26.99,C-,2017
130486,821,7.96,E-,2017
104693,345,24.63,D+,2017
104717,229,31.77,C+,2017
104705,169,29.86,C,2017
138878,11,,,2017
138183,125,22.55,D+,2017
104696,213,,,2017
104713,192,30.77,C,2017
104698,196,28.27,C-,2017
104714,176,29.14,C,2017
138787,131,23.27,D+,2017
136119,174,21,D,2017
104692,106,22.46,D+,2017
104700,116,24.81,D+,2017
104688,113,23.24,D+,2017
104703,152,28.78,C,2017
137675,,,,2017
142891,,,,2017
139686,245,33.97,C+,2017
139588,319,30.32,C,2017
131065,187,18.76,D,2017
104706,149,27.53,C-,2017
136735,258,28.87,C,2017
138463,189,25.36,C-,2017
104721,144,31.96,C+,2017
104715,158,28.36,C,2017
104712,143,25.37,C-,2017
138850,264,25.98,C-,2017
144493,135,25.91,C-,2017
135174,247,33.38,C+,2017
137916,351,43.41,B+,2017
130487,3169,23.35,D+,2017
142128,22,,,2017
139589,138,30.55,C,2017
138696,151,27.02,C-,2017
130489,1835,32.83,C+,2017
104829,283,28.19,C-,2017
136421,103,,,2017
104826,219,28.08,C-,2017
104830,235,30.89,C,2017
130488,1682,23.75,D+,2017
136141,136,18.29,D-,2017
137514,194,28.24,C-,2017
104964,239,25.24,C-,2017
137533,238,30.75,C,2017
137436,209,32.49,C+,2017
104962,127,25.44,C-,2017
130490,1466,,,2017
130492,475,28.2,C-,2017
137520,206,24.65,D+,2017
104960,200,29.29,C,2017
104973,159,38.91,B,2017
104974,136,38.44,B,2017
137612,248,33.39,C+,2017
104961,266,23.52,D+,2017
104959,,,,2017
135387,357,26.47,C-,2017
130491,1129,6.92,E-,2017
104972,82,35.17,B-,2017
141338,66,23.89,D+,2017
105106,120,25.54,C-,2017
135877,164,31.49,C,2017
105123,109,38.64,B,2017
130494,1271,29.69,C,2017
139144,414,32.64,C+,2017
138355,155,20.78,D,2017
105101,67,20.14,D,2017
105107,114,22.64,D+,2017
136780,200,31.25,C,2017
139031,311,28.69,C,2017
105110,215,28.71,C,2017
143554,,,,2017
141131,9,,,2017
105103,182,20.74,D,2017
136895,96,22.5,D+,2017
137929,229,35.33,B-,2017
137815,352,29.69,C,2017
137243,338,36.28,B-,2017
137476,282,32.6,C+,2017
137171,298,41.16,B,2017
130493,1735,,,2017
136185,215,23.42,D+,2017
130622,2913,29.15,C,2017
111457,176,30.15,C,2017
138198,75,,,2017
135731,151,21.27,D,2017
136779,42,21.92,D+,2017
139840,174,21.41,D,2017
141598,101,30,C,2017
139152,328,29.22,C,2017
138562,,,,2017
138732,382,35.25,B-,2017
139506,37,30.32,C,2017
145157,,,,2017
130624,1945,27.25,C-,2017
140620,28,,,2017
142899,85,,,2017
130617,1243,,,2017
111478,64,37.12,B-,2017
139139,201,32.26,C+,2017
140108,226,31.66,C,2017
136279,282,33.38,C+,2017
136655,213,29.93,C,2017
142890,50,,,2017
138662,123,27.51,C-,2017
137449,247,34.8,C+,2017
138002,157,34.64,C+,2017
140813,51,19.86,D,2017
130621,1043,22.2,D+,2017
111419,162,28.27,C-,2017
111436,294,30.41,C,2017
130623,1820,,,2017
136340,294,31.54,C,2017
137491,267,28.44,C,2017
130619,2194,31.47,C,2017
136278,317,33.22,C+,2017
111473,242,42.29,B+,2017
140791,232,35.03,B-,2017
111443,477,34.61,C+,2017
111484,79,37.85,B-,2017
111424,261,31.14,C,2017
136645,270,29.13,C,2017
144742,,,,2017
111451,134,28.26,C-,2017
111440,268,30.21,C,2017
138318,296,27.55,C-,2017
143817,,,,2017
111397,118,20.43,D,2017
130626,1633,36.08,B-,2017
111450,167,32.56,C+,2017
138483,210,29.24,C,2017
136543,140,27.53,C-,2017
139343,176,31.29,C,2017
111471,203,44.86,B+,2017
111482,96,25.44,C-,2017
111485,208,44.17,B+,2017
111486,101,44.06,B+,2017
111429,186,28.61,C,2017
135941,88,16.07,D-,2017
111422,247,32.15,C+,2017
