URN,KS2 Pupils,KS2 Boys,KS2 Girls,Reading Progress,Reading Score,Reading Meet Std,Reading Exceed Std,Reading Progress Band,Reading Progress Desc,Writing Progress,Writing Score,Writing Meet Std,Writing Exceed Std,Writing Progress Band,Writing Progress Desc,Maths Progress,Maths Score,Maths Meet Std,Maths Exceed Std,Maths Progress Band,Maths Progress Desc,Overall Meet Std,Overall Exceed Std,Academic Year
104885,23,13,10,1.5,107,96%,22%,,,-1,106,87%,26%,,,-0.5,104,87%,17%,,,70%,4%,2017
138452,53,24,29,-1.7,101,58%,17%,,,1.2,104,75%,26%,,,0.6,103,75%,11%,,,55%,6%,2017
141722,42,18,24,3.1,107,83%,38%,,,-0.3,107,86%,24%,,,2.3,106,83%,24%,,,74%,7%,2017
133311,27,13,14,2.6,108,74%,44%,,,1,107,89%,33%,,,1.6,108,89%,33%,,,70%,19%,2017
107063,30,17,13,0.9,100,53%,3%,,,-0.7,101,67%,13%,,,-1.5,98,43%,10%,,,33%,0%,2017
104519,28,11,17,-1.1,100,64%,7%,,,-0.4,103,64%,11%,,,-1.5,100,64%,0%,,,57%,0%,2017
137798,,,,,,,,,,,,,,,,,,,,,,,,2017
143293,63,33,30,0.1,107,83%,35%,,,-2.6,106,86%,32%,,,-0.3,106,92%,22%,,,73%,5%,2017
136362,59,22,37,1,105,80%,29%,,,1.9,107,81%,41%,,,2.3,106,81%,41%,,,75%,20%,2017
124634,59,27,32,-3.2,102,58%,8%,,,-0.8,101,59%,7%,,,-4.3,101,56%,12%,,,46%,2%,2017
114139,23,15,8,3.8,106,87%,22%,,,3.5,108,96%,39%,,,5.6,108,87%,35%,,,78%,9%,2017
114227,38,21,17,4.4,112,97%,66%,,,-0.1,111,95%,63%,,,1.6,109,95%,37%,,,92%,16%,2017
123497,10,6,4,4.1,112,90%,80%,,,-0.3,114,80%,70%,,,1.1,109,100%,40%,,,90%,20%,2017
110833,15,8,7,-4.8,102,60%,7%,,,-3.5,103,60%,13%,,,-2.5,104,80%,7%,,,60%,7%,2017
138618,59,36,23,-0.8,102,64%,12%,,,-1.2,104,71%,19%,,,-1.3,102,66%,14%,,,54%,7%,2017
140218,37,18,19,-0.9,95,11%,0%,,,4.9,99,14%,5%,,,-0.1,99,22%,0%,,,5%,0%,2017
112423,61,32,29,-1.2,103,67%,21%,,,-0.8,105,72%,30%,,,-0.2,104,80%,18%,,,64%,10%,2017
105672,27,16,11,-3.5,100,52%,7%,,,-0.8,106,81%,30%,,,-0.1,103,81%,4%,,,52%,0%,2017
110352,97,57,40,-0.2,106,77%,30%,,,2.1,106,82%,36%,,,0.2,106,81%,36%,,,72%,16%,2017
116225,53,26,27,-3.3,103,70%,19%,,,-0.8,106,83%,32%,,,-2.7,103,74%,17%,,,62%,8%,2017
114129,11,6,5,-5,95,18%,0%,,,4.7,98,36%,0%,,,-3.1,97,27%,0%,,,18%,0%,2017
102526,24,13,11,1.6,108,83%,50%,,,2.9,112,92%,67%,,,2.9,109,88%,50%,,,79%,33%,2017
100732,43,15,28,0.3,104,81%,21%,,,2.2,109,95%,44%,,,2.4,106,91%,26%,,,79%,9%,2017
131837,17,9,8,0.9,104,82%,29%,,,-1.2,107,82%,47%,,,0.3,103,71%,24%,,,65%,12%,2017
119618,15,4,11,-5,101,60%,27%,,,-3.1,106,73%,47%,,,-3.2,104,67%,33%,,,60%,0%,2017
106774,19,16,3,-2.1,102,47%,11%,,,0.8,101,63%,0%,,,-1.3,103,68%,16%,,,47%,5%,2017
133605,10,6,4,-6.1,97,50%,10%,,,-3.7,99,80%,0%,,,-2.1,100,60%,0%,,,20%,0%,2017
111644,44,19,25,-1.5,99,52%,7%,,,-1.6,104,70%,27%,,,1.7,103,73%,20%,,,52%,2%,2017
112606,31,13,18,-0.3,104,77%,26%,,,0.4,109,84%,48%,,,-0.5,104,90%,23%,,,74%,16%,2017
109790,59,30,29,-3,102,61%,19%,,,1.2,104,71%,29%,,,-3.2,102,63%,27%,,,53%,19%,2017
102736,72,32,40,6.4,108,89%,44%,,,4.3,112,93%,63%,,,6.3,109,89%,47%,,,79%,18%,2017
116237,70,39,31,-3.2,98,44%,4%,,,2.6,101,59%,10%,,,-0.5,101,60%,7%,,,35%,3%,2017
131466,44,20,24,-0.4,101,66%,18%,,,3.4,106,80%,32%,,,2.3,105,75%,34%,,,59%,9%,2017
101437,30,17,13,-1.9,101,60%,17%,,,-0.3,105,70%,23%,,,-2.3,102,73%,17%,,,53%,7%,2017
140994,86,43,43,1.3,104,73%,24%,,,-1.2,107,80%,44%,,,2.3,105,79%,35%,,,65%,5%,2017
114372,95,50,45,2.3,107,84%,37%,,,0.3,108,88%,36%,,,2.5,108,94%,34%,,,76%,8%,2017
137417,29,11,18,-3.8,100,66%,3%,,,1.4,103,72%,17%,,,-2.9,101,62%,7%,,,55%,0%,2017
139631,30,12,18,-2.9,101,67%,7%,,,-2.6,101,57%,7%,,,-3.2,99,60%,7%,,,50%,0%,2017
142238,41,21,20,-0.3,101,63%,12%,,,-0.1,102,66%,22%,,,-2.3,99,54%,5%,,,41%,5%,2017
108572,26,11,15,3,103,65%,15%,,,2,103,73%,19%,,,2.3,102,85%,4%,,,58%,4%,2017
145118,,,,,,,,,,,,,,,,,,,,,,,,2017
112741,81,34,47,-0.9,106,83%,27%,,,0,107,85%,36%,,,-1.5,105,84%,22%,,,77%,11%,2017
117301,30,11,19,1.3,107,80%,43%,,,-1,107,83%,37%,,,1.7,107,80%,33%,,,67%,7%,2017
102195,90,49,41,0.7,105,77%,27%,,,2.3,111,96%,56%,,,3.8,108,91%,37%,,,74%,17%,2017
140290,24,10,14,5.6,110,96%,54%,,,1.2,110,92%,54%,,,3.3,108,96%,33%,,,83%,17%,2017
143171,30,21,9,0.1,107,90%,37%,,,2.2,108,90%,43%,,,-0.5,106,87%,30%,,,83%,17%,2017
117453,2,,,,,,,,,,,,,,,,,,,,,,,2017
123415,13,6,7,-6.8,96,31%,8%,,,-5.5,100,54%,8%,,,-8.5,95,23%,0%,,,8%,0%,2017
119378,13,7,6,4.4,112,92%,69%,,,-4.2,111,92%,62%,,,0.3,108,92%,31%,,,85%,8%,2017
125519,20,7,13,-1.8,104,70%,25%,,,-1.4,108,80%,30%,,,-0.8,106,80%,25%,,,60%,25%,2017
140910,6,5,1,-3.8,103,50%,17%,,,-3.6,105,67%,17%,,,-4,103,67%,17%,,,50%,17%,2017
119559,22,17,5,-0.4,104,77%,18%,,,0.6,104,73%,18%,,,1.4,106,91%,27%,,,73%,5%,2017
140585,58,35,23,-2.5,101,55%,12%,,,0.7,105,76%,28%,,,0.7,104,79%,16%,,,52%,3%,2017
124741,13,4,9,-2.1,101,62%,8%,,,-1,101,62%,8%,,,-4.2,99,54%,8%,,,46%,8%,2017
139439,23,12,11,-1.8,99,52%,9%,,,1.7,101,70%,13%,,,0.3,102,87%,13%,,,52%,4%,2017
140092,32,11,21,0.6,107,81%,31%,,,-2.7,109,78%,41%,,,-2,104,78%,25%,,,66%,9%,2017
116134,92,53,39,-5.1,101,57%,16%,,,-3.1,102,57%,20%,,,-5.2,101,62%,12%,,,49%,4%,2017
100814,24,11,13,1.1,106,75%,17%,,,0.8,110,83%,54%,,,0.3,104,67%,17%,,,67%,4%,2017
122770,25,11,14,1.3,107,84%,40%,,,-0.1,109,88%,52%,,,0.3,106,84%,44%,,,72%,24%,2017
124156,38,14,24,-5.3,102,58%,13%,,,-3.6,104,71%,24%,,,-5,100,61%,3%,,,47%,0%,2017
109034,30,14,16,0.1,103,57%,17%,,,-1.9,102,57%,13%,,,-1.9,101,60%,0%,,,40%,0%,2017
118494,25,16,9,-2.7,98,40%,16%,,,4.4,101,44%,12%,,,-2.7,99,48%,8%,,,36%,8%,2017
131734,28,18,10,-4.9,97,36%,7%,,,-0.7,102,75%,14%,,,-2.3,100,68%,11%,,,36%,4%,2017
137392,30,15,15,-1.9,104,63%,20%,,,-3,106,67%,33%,,,-2,104,70%,23%,,,57%,7%,2017
125298,68,39,29,0.7,110,93%,54%,,,-1.2,112,97%,65%,,,0.2,109,97%,47%,,,85%,25%,2017
125156,69,34,35,-2.1,104,68%,25%,,,-2.7,103,59%,16%,,,-5,101,55%,16%,,,45%,4%,2017
126289,36,22,14,-3.5,101,56%,17%,,,-3.7,103,61%,17%,,,-3.8,101,61%,11%,,,42%,6%,2017
136943,14,8,6,-3.3,97,50%,7%,,,-2.8,100,57%,14%,,,-1.6,99,57%,0%,,,36%,0%,2017
105635,30,16,14,-0.2,101,60%,13%,,,-0.4,104,77%,17%,,,0.5,102,67%,13%,,,53%,3%,2017
118283,28,11,17,2.6,110,89%,61%,,,-1.1,108,75%,39%,,,-1.5,105,79%,29%,,,71%,18%,2017
125026,50,23,27,-1.9,105,78%,26%,,,-2.7,105,76%,16%,,,-3.4,104,68%,22%,,,62%,2%,2017
101024,27,18,9,1.5,103,63%,15%,,,3.6,105,59%,30%,,,3.4,105,63%,26%,,,56%,4%,2017
140179,55,25,30,-2.3,100,53%,16%,,,0.6,103,60%,25%,,,-1.8,101,65%,15%,,,47%,0%,2017
115919,88,43,45,0.4,104,75%,24%,,,1.1,106,77%,33%,,,1.5,105,81%,31%,,,66%,14%,2017
117270,29,13,16,0.7,102,69%,14%,,,3.2,107,83%,21%,,,0.5,102,69%,10%,,,55%,10%,2017
134187,88,47,41,-2,103,72%,16%,,,1.1,106,83%,24%,,,-1.4,103,76%,24%,,,65%,8%,2017
109839,59,31,28,2.1,106,83%,34%,,,3.1,108,86%,42%,,,3.8,107,88%,42%,,,78%,17%,2017
144478,,,,,,,,,,,,,,,,,,,,,,,,2017
131444,83,44,39,-2.4,102,54%,14%,,,-0.1,106,69%,30%,,,-1.2,103,60%,17%,,,43%,8%,2017
135043,24,11,13,3.4,109,88%,42%,,,2.2,109,92%,38%,,,5,110,96%,46%,,,83%,21%,2017
110358,88,43,45,-1.5,103,67%,22%,,,-0.5,104,68%,24%,,,-2.5,103,65%,24%,,,53%,9%,2017
101902,99,49,50,-0.8,101,63%,16%,,,2.1,106,81%,32%,,,0.3,103,74%,16%,,,48%,8%,2017
140647,53,28,25,1.8,103,70%,21%,,,-1.6,105,79%,23%,,,2.9,104,79%,21%,,,60%,4%,2017
103800,57,33,24,-5.2,98,47%,5%,,,-1,104,72%,23%,,,-1.5,102,75%,7%,,,44%,0%,2017
106733,44,22,22,1,101,66%,14%,,,1.5,103,68%,23%,,,1.6,103,70%,18%,,,57%,5%,2017
139493,54,22,32,0.7,104,72%,24%,,,2.4,108,87%,33%,,,1.5,105,87%,19%,,,70%,13%,2017
107834,60,28,32,0.1,107,82%,32%,,,-1.4,108,88%,38%,,,1.6,108,88%,43%,,,77%,13%,2017
115072,20,10,10,-1.4,105,65%,40%,,,-0.7,106,75%,35%,,,-2.3,104,65%,25%,,,55%,15%,2017
123118,31,16,15,1.7,108,97%,35%,,,1.8,109,97%,39%,,,3,109,94%,48%,,,87%,16%,2017
112857,14,5,9,0.5,106,86%,21%,,,3.1,111,93%,43%,,,1,107,71%,43%,,,64%,14%,2017
124750,8,3,5,3.1,110,100%,50%,,,1.5,114,100%,75%,,,2,109,88%,50%,,,88%,13%,2017
106598,28,13,15,-4.8,99,61%,4%,,,-1.2,103,75%,14%,,,0.9,105,86%,21%,,,54%,4%,2017
120488,26,11,15,-2.3,99,54%,8%,,,2,103,69%,12%,,,1.7,103,73%,8%,,,42%,4%,2017
109907,48,27,21,3.5,105,79%,21%,,,-1.4,105,73%,19%,,,0.2,102,52%,17%,,,42%,8%,2017
142556,25,13,12,-0.7,102,72%,20%,,,2.3,104,72%,12%,,,-1.8,101,56%,16%,,,56%,8%,2017
111662,44,19,25,-0.1,106,91%,27%,,,-1.4,106,86%,25%,,,-1.2,105,93%,16%,,,84%,7%,2017
105659,29,18,11,-2.1,102,66%,10%,,,-0.8,105,76%,24%,,,-0.6,103,83%,14%,,,52%,7%,2017
132145,27,10,17,2.1,104,85%,11%,,,1.9,106,89%,26%,,,4.2,106,96%,26%,,,74%,4%,2017
111690,47,20,27,-0.9,101,62%,13%,,,1.7,102,62%,4%,,,-0.7,102,70%,6%,,,47%,2%,2017
115133,34,13,21,1.2,105,74%,24%,,,3,106,85%,21%,,,1.3,105,85%,24%,,,68%,9%,2017
115069,24,12,12,0,104,75%,25%,,,-1,106,71%,42%,,,-0.2,103,63%,25%,,,63%,8%,2017
141747,30,12,18,-4.4,98,53%,3%,,,-9.6,98,40%,7%,,,-5.9,97,50%,3%,,,23%,0%,2017
119578,33,13,20,1.3,101,55%,24%,,,-1.1,102,58%,9%,,,-1.4,100,52%,9%,,,39%,0%,2017
111309,26,11,15,1.1,103,73%,15%,,,2.3,105,69%,19%,,,0.5,103,77%,8%,,,65%,4%,2017
114544,25,10,15,-0.5,103,76%,24%,,,0.4,107,92%,32%,,,-1,103,68%,12%,,,56%,8%,2017
106761,30,22,8,0.8,104,73%,20%,,,2.4,107,90%,33%,,,-0.1,103,73%,23%,,,57%,3%,2017
140458,58,29,29,2.7,110,91%,48%,,,0.3,110,93%,59%,,,1.7,108,90%,38%,,,84%,19%,2017
114269,13,7,6,-0.4,104,69%,15%,,,-0.8,102,62%,8%,,,-2.2,102,69%,0%,,,62%,0%,2017
104459,30,16,14,0.5,105,80%,23%,,,-0.8,107,93%,33%,,,0.1,105,93%,10%,,,73%,3%,2017
142643,51,26,25,-0.6,101,59%,16%,,,2.1,103,69%,22%,,,0.5,102,67%,16%,,,55%,8%,2017
140499,58,35,23,-2.9,102,64%,22%,,,-4.8,104,66%,22%,,,-2.7,102,67%,17%,,,50%,9%,2017
143140,31,13,18,1.4,102,61%,13%,,,1.8,106,68%,39%,,,1.9,103,68%,10%,,,52%,3%,2017
103688,85,41,44,-2.3,101,61%,19%,,,0.2,103,67%,19%,,,-1.4,101,60%,15%,,,47%,2%,2017
139922,29,14,15,-0.6,101,66%,17%,,,2.8,105,83%,34%,,,2.6,105,79%,31%,,,62%,10%,2017
117562,30,13,17,-4.7,100,63%,10%,,,0.1,101,57%,7%,,,-4.4,100,50%,7%,,,43%,0%,2017
117206,72,28,44,2.4,107,90%,35%,,,1.1,108,88%,33%,,,1.4,106,89%,21%,,,85%,11%,2017
106181,42,21,21,0.3,104,71%,17%,,,0.7,106,71%,36%,,,0.3,103,74%,17%,,,60%,2%,2017
121850,13,3,10,2,107,100%,23%,,,4.3,106,100%,15%,,,2.6,107,100%,31%,,,100%,8%,2017
138161,56,33,23,-2,101,63%,13%,,,-0.9,102,66%,14%,,,-4.2,99,46%,7%,,,38%,5%,2017
137381,96,52,44,-1,105,82%,27%,,,-0.9,108,90%,34%,,,0.6,106,88%,30%,,,70%,9%,2017
142174,48,26,22,-0.2,105,79%,29%,,,-3.1,102,71%,10%,,,-3.1,103,65%,15%,,,50%,2%,2017
113317,31,18,13,1.3,106,87%,29%,,,0.4,109,97%,42%,,,3,108,100%,32%,,,77%,13%,2017
142327,,,,,,,,,,,,,,,,,,,,,,,,2017
112739,42,19,23,2,108,90%,48%,,,1.4,109,90%,50%,,,0,106,90%,31%,,,79%,24%,2017
120831,7,3,4,-1.4,101,57%,0%,,,1,100,71%,0%,,,-1.9,100,71%,0%,,,43%,0%,2017
113161,16,9,7,-0.5,104,75%,31%,,,1.4,105,75%,25%,,,-1.7,103,75%,19%,,,69%,13%,2017
102730,50,27,23,1.6,103,70%,20%,,,1.5,104,68%,18%,,,1.8,104,78%,16%,,,64%,8%,2017
141114,60,30,30,3.2,106,83%,37%,,,2.1,107,83%,32%,,,2,105,82%,32%,,,67%,13%,2017
138133,67,39,28,-2.8,104,72%,22%,,,-1.5,104,63%,22%,,,-3.2,103,67%,13%,,,57%,7%,2017
112752,27,10,17,2.1,103,70%,22%,,,1.7,104,70%,19%,,,3.3,104,85%,19%,,,63%,15%,2017
117824,4,,,,,,,,,,,,,,,,,,,,,,,2017
108835,31,9,22,-0.9,102,65%,23%,,,1,104,65%,29%,,,1,104,77%,26%,,,52%,19%,2017
124102,15,9,6,3.2,107,80%,40%,,,4.4,109,87%,40%,,,0.6,104,67%,20%,,,60%,20%,2017
124599,11,7,4,1.5,107,82%,27%,,,-0.7,108,82%,45%,,,3.1,108,82%,55%,,,82%,18%,2017
136351,64,36,28,1.2,105,73%,28%,,,0.7,107,77%,38%,,,0.3,105,80%,27%,,,66%,13%,2017
118545,60,32,28,-0.5,105,78%,32%,,,-2.3,104,72%,27%,,,-2.1,103,75%,13%,,,63%,5%,2017
139958,60,33,27,0.2,104,77%,17%,,,-1.9,105,73%,37%,,,-0.2,103,68%,22%,,,58%,5%,2017
141725,14,6,8,-1,106,86%,29%,,,-0.4,106,71%,21%,,,-0.6,106,71%,36%,,,64%,21%,2017
144472,,,,,,,,,,,,,,,,,,,,,,,,2017
142714,49,23,26,0.1,102,69%,20%,,,-1.1,105,78%,24%,,,0.6,103,65%,24%,,,51%,6%,2017
140700,30,20,10,1.7,106,90%,27%,,,2.5,108,90%,53%,,,1.6,108,83%,37%,,,83%,17%,2017
115714,32,16,16,-2,102,63%,19%,,,-2.4,104,75%,19%,,,-3,101,66%,19%,,,56%,9%,2017
112843,8,4,4,-2.4,104,63%,38%,,,-4.6,105,63%,13%,,,-4.2,102,63%,25%,,,63%,0%,2017
140264,53,23,30,-0.6,105,85%,19%,,,2,109,96%,43%,,,-0.8,105,94%,9%,,,83%,0%,2017
116265,45,17,28,-1.1,101,60%,4%,,,1.5,103,62%,20%,,,-0.4,102,69%,16%,,,53%,2%,2017
106237,19,11,8,-2.3,101,74%,11%,,,-0.5,104,74%,21%,,,-1.6,102,63%,11%,,,58%,5%,2017
111665,29,14,15,3.8,106,83%,31%,,,4.7,110,97%,59%,,,5.4,108,93%,38%,,,76%,17%,2017
105774,55,30,25,2.1,105,78%,24%,,,2.3,108,84%,44%,,,2.1,105,91%,15%,,,69%,4%,2017
130335,55,25,30,-4.4,98,35%,7%,,,-2.1,100,42%,9%,,,-5.6,98,35%,7%,,,18%,4%,2017
123797,25,15,10,2.7,108,96%,32%,,,-2.7,109,88%,40%,,,2,107,92%,24%,,,64%,12%,2017
123689,11,3,8,0.2,108,100%,27%,,,0.6,109,91%,45%,,,-2,105,82%,36%,,,73%,27%,2017
119440,30,15,15,2.8,106,80%,37%,,,2.2,108,90%,43%,,,0.8,104,87%,17%,,,77%,7%,2017
141221,50,23,27,4.6,104,86%,20%,,,5.8,106,90%,32%,,,3.1,104,88%,16%,,,84%,10%,2017
138539,59,28,31,1.5,108,86%,39%,,,1.2,107,90%,31%,,,0.4,107,92%,39%,,,86%,19%,2017
115642,17,7,10,4.5,110,82%,59%,,,-1.4,108,88%,35%,,,-0.5,105,88%,18%,,,71%,12%,2017
140859,28,15,13,-0.8,102,75%,11%,,,-1.6,107,82%,43%,,,0.4,104,82%,11%,,,75%,4%,2017
145029,,,,,,,,,,,,,,,,,,,,,,,,2017
104341,61,37,24,0.7,104,72%,16%,,,2.4,107,90%,25%,,,0.4,104,89%,8%,,,64%,3%,2017
140664,19,11,8,6.2,105,79%,21%,,,5.6,106,74%,26%,,,4,104,68%,21%,,,63%,0%,2017
136454,,,,,,,,,,,,,,,,,,,,,,,,2017
139436,20,14,6,6.9,110,100%,50%,,,2.9,108,100%,35%,,,5.2,108,100%,40%,,,100%,5%,2017
142394,30,16,14,1.4,102,63%,13%,,,1.5,103,70%,17%,,,1,103,77%,7%,,,50%,3%,2017
103268,150,67,83,-2.8,103,71%,18%,,,-4.2,109,83%,50%,,,-1.1,105,75%,34%,,,55%,6%,2017
111612,55,30,25,0.3,105,85%,25%,,,0.9,107,93%,33%,,,-0.1,105,89%,20%,,,82%,11%,2017
120788,31,14,17,2.4,108,94%,35%,,,2.2,108,87%,39%,,,0,105,90%,23%,,,84%,16%,2017
132810,29,13,16,2.9,108,86%,38%,,,2.3,109,90%,41%,,,4,109,93%,45%,,,83%,24%,2017
119501,30,18,12,2.1,107,87%,43%,,,1.3,109,97%,40%,,,3.1,108,93%,37%,,,80%,23%,2017
141064,155,78,77,-1.8,103,66%,19%,,,-4.6,105,74%,33%,,,-2.6,102,69%,15%,,,55%,4%,2017
142369,29,15,14,1.1,106,83%,34%,,,-0.2,107,79%,38%,,,0.7,106,79%,34%,,,72%,21%,2017
142064,45,20,25,-0.8,103,69%,22%,,,1,105,78%,24%,,,-2.7,101,62%,9%,,,58%,7%,2017
105525,32,19,13,-5.8,100,50%,3%,,,-1.9,103,69%,9%,,,-4.5,102,63%,0%,,,47%,0%,2017
141076,100,43,57,-2,103,62%,17%,,,-0.3,105,78%,32%,,,-1.7,102,70%,13%,,,53%,5%,2017
125868,21,9,12,-0.8,101,57%,5%,,,1.6,102,62%,14%,,,-0.1,102,71%,14%,,,57%,5%,2017
132180,30,14,16,-0.1,103,70%,17%,,,0.9,105,80%,23%,,,-1,103,70%,13%,,,63%,3%,2017
106626,32,14,18,0.7,107,91%,28%,,,0.6,108,91%,34%,,,1.2,107,91%,38%,,,78%,19%,2017
111660,40,25,15,-3.9,100,45%,5%,,,-2.3,102,63%,5%,,,-3.2,102,68%,3%,,,43%,3%,2017
103610,12,7,5,-1,93,0%,0%,,,-3.7,86,0%,0%,,,-3.9,86,0%,0%,,,0%,0%,2017
114687,5,,,,,,,,,,,,,,,,,,,,,,,2017
131322,7,7,0,,95,14%,0%,,,0.9,93,14%,0%,,,,95,0%,0%,,,0%,0%,2017
106543,11,7,4,-4.7,,0%,0%,,,-5.8,,0%,0%,,,-5.5,,0%,0%,,,0%,0%,2017
136252,6,4,2,-5.6,,0%,0%,,,-5.4,,0%,0%,,,-5,,0%,0%,,,0%,0%,2017
131503,24,20,4,-4.5,93,8%,0%,,,-6.7,93,13%,4%,,,-7.1,94,13%,0%,,,0%,0%,2017
104979,10,6,4,,,0%,0%,,,,,0%,0%,,,,,0%,0%,,,0%,0%,2017
131557,29,19,10,-0.4,,0%,0%,,,-2.2,,0%,0%,,,-3,,0%,0%,,,0%,0%,2017
142782,1,,,,,,,,,,,,,,,,,,,,,,,2017
118148,6,6,0,-10.4,,0%,0%,,,-8.6,,0%,0%,,,-9.6,,0%,0%,,,0%,0%,2017
112465,4,,,,,,,,,,,,,,,,,,,,,,,2017
108133,24,21,3,-4.1,106,8%,8%,,,-5.9,97,4%,0%,,,-6.8,92,0%,0%,,,0%,0%,2017
123630,6,5,1,,99,33%,0%,,,,93,17%,0%,,,,98,0%,0%,,,0%,0%,2017
119871,5,,,,,,,,,,,,,,,,,,,,,,,2017
141989,10,7,3,-9.1,93,10%,0%,,,-4.2,88,0%,0%,,,-6.7,93,0%,0%,,,0%,0%,2017
122953,5,,,,,,,,,,,,,,,,,,,,,,,2017
104269,11,6,5,-10.2,,0%,0%,,,-10,,0%,0%,,,-12.7,,0%,0%,,,0%,0%,2017
140219,6,3,3,-2.3,101,67%,0%,,,-2.8,103,50%,0%,,,-5.4,98,50%,0%,,,50%,0%,2017
133418,59,32,27,-1.7,104,76%,15%,,,-0.4,104,83%,22%,,,-3.3,102,66%,24%,,,53%,8%,2017
125990,23,18,5,-3.4,101,57%,26%,,,-1.5,102,61%,17%,,,-3.7,100,52%,17%,,,39%,13%,2017
140345,41,29,12,0.4,100,56%,17%,,,-0.1,100,54%,12%,,,-2.4,98,46%,12%,,,41%,0%,2017
142683,44,23,21,1.2,100,55%,14%,,,5.5,103,64%,23%,,,2.8,102,66%,27%,,,48%,5%,2017
140305,59,31,28,1.4,108,93%,27%,,,3.1,112,97%,64%,,,3.5,110,98%,51%,,,92%,22%,2017
111535,25,11,14,1.8,107,92%,40%,,,1.8,109,96%,40%,,,1,106,88%,28%,,,72%,16%,2017
140672,52,24,28,2.4,105,77%,35%,,,0.8,107,79%,44%,,,2.3,105,79%,35%,,,69%,13%,2017
107841,27,12,15,-2.8,99,48%,11%,,,-15.4,100,41%,15%,,,-7.3,96,37%,0%,,,19%,0%,2017
103246,53,29,24,-1,103,66%,23%,,,0.6,104,72%,30%,,,-1,102,74%,15%,,,60%,11%,2017
122627,26,13,13,-0.7,105,65%,31%,,,-3,104,65%,27%,,,-4.5,101,54%,0%,,,46%,0%,2017
100699,57,36,21,-2.7,103,72%,11%,,,-2.2,106,84%,23%,,,-0.1,105,77%,25%,,,63%,0%,2017
117893,5,,,,,,,,,,,,,,,,,,,,,,,2017
109052,51,29,22,-4.1,102,65%,14%,,,-2.4,103,65%,22%,,,-5.1,101,57%,8%,,,49%,6%,2017
143110,109,59,50,-0.2,105,78%,26%,,,0.4,108,83%,44%,,,0.2,105,77%,33%,,,69%,10%,2017
142802,50,25,25,4.6,107,90%,32%,,,3.9,110,94%,46%,,,3,106,92%,12%,,,90%,6%,2017
115892,44,21,23,4.8,111,91%,52%,,,1.6,109,86%,57%,,,2.8,108,84%,52%,,,82%,27%,2017
134882,30,13,17,2.5,107,77%,40%,,,0.7,105,67%,23%,,,-2.7,102,67%,10%,,,60%,3%,2017
116782,29,9,20,0.9,108,72%,45%,,,-1.5,109,83%,48%,,,0.9,108,90%,38%,,,69%,7%,2017
117304,31,17,14,2.5,108,84%,39%,,,2.2,108,87%,39%,,,1.4,106,90%,29%,,,77%,6%,2017
103200,37,12,25,-5.6,97,46%,5%,,,-3.4,101,65%,16%,,,-4.6,99,38%,8%,,,22%,3%,2017
101115,60,36,24,-2.1,101,58%,15%,,,-2.5,104,70%,20%,,,-1.8,102,68%,15%,,,43%,7%,2017
141778,14,6,8,-5.2,100,50%,14%,,,-0.1,102,57%,21%,,,-2.5,102,64%,21%,,,50%,14%,2017
124162,32,14,18,1,103,78%,9%,,,1.9,110,91%,56%,,,2.5,104,84%,16%,,,69%,3%,2017
115585,17,13,4,8.7,107,94%,18%,,,6.6,107,88%,41%,,,6.7,105,94%,0%,,,82%,0%,2017
113376,19,8,11,1.4,100,53%,16%,,,0.8,102,53%,21%,,,-2.2,99,37%,5%,,,37%,0%,2017
111864,32,18,14,-1.1,104,75%,22%,,,0.1,104,81%,19%,,,1,106,84%,38%,,,69%,9%,2017
135242,60,34,26,-2.8,104,85%,23%,,,-2.6,108,92%,37%,,,-0.4,106,88%,33%,,,72%,13%,2017
100406,58,32,26,0.6,108,88%,33%,,,1.2,110,98%,50%,,,1.1,108,93%,43%,,,84%,21%,2017
131231,44,28,16,6.3,105,84%,18%,,,6.2,106,89%,20%,,,4.3,103,73%,16%,,,68%,0%,2017
115897,7,3,4,-3.1,108,86%,43%,,,1.3,107,71%,0%,,,-6,104,86%,14%,,,86%,14%,2017
138694,60,30,30,1.4,107,95%,32%,,,1.4,110,92%,50%,,,2.1,108,92%,40%,,,80%,18%,2017
126436,17,8,9,-5,100,53%,6%,,,-4.6,101,53%,12%,,,-8.9,96,12%,0%,,,6%,0%,2017
140130,61,29,32,4.8,106,90%,26%,,,4.7,108,95%,30%,,,4.6,107,93%,25%,,,85%,16%,2017
105290,34,14,20,1.8,107,82%,38%,,,1.6,110,91%,53%,,,1.7,106,88%,24%,,,82%,15%,2017
124025,30,15,15,-1.2,105,83%,20%,,,-1.9,108,87%,33%,,,0.4,106,87%,23%,,,70%,3%,2017
139904,79,47,32,-2.4,100,46%,4%,,,-1.7,104,52%,19%,,,0.3,102,53%,15%,,,30%,1%,2017
123160,21,11,10,-1.2,102,62%,19%,,,1.5,103,67%,14%,,,-2.7,100,43%,14%,,,33%,14%,2017
109148,24,11,13,1.1,105,71%,25%,,,-3.2,105,79%,25%,,,1.2,105,83%,21%,,,63%,0%,2017
124326,30,15,15,1.6,104,73%,30%,,,1.6,109,87%,57%,,,2.8,105,83%,30%,,,67%,10%,2017
116390,31,15,16,0.7,105,87%,29%,,,1.6,105,84%,19%,,,-2,103,81%,19%,,,77%,13%,2017
