URN,KS5 Pupils,Avg A-level Points,Avg A-level Grade,Academic Year
141146,151,32.23,C+,2016
142218,126,28.8,C,2016
123275,147,33.41,C+,2016
140875,179,29.05,C,2016
123238,189,31.25,C,2016
123294,33,38.48,B,2016
138289,208,33.44,C+,2016
139997,10,,,2016
123236,58,,,2016
139146,246,32.08,C+,2016
137970,537,36.7,B-,2016
137936,187,34.26,C+,2016
123283,137,37.93,B-,2016
141069,211,27.77,C-,2016
138490,197,34,C+,2016
123318,277,42.85,B+,2016
138269,,,,2016
137993,158,32.71,C+,2016
123257,89,23.8,D+,2016
138363,8,,,2016
138897,109,27.67,C-,2016
138817,183,30.18,C,2016
142104,180,32.33,C+,2016
138499,148,28.2,C-,2016
135365,127,20.32,D,2016
137919,210,34.42,C+,2016
123282,145,32.27,C+,2016
123298,84,35.17,B-,2016
135675,586,15.9,D-,2016
123310,148,47.3,A-,2016
136261,194,23.06,D+,2016
132916,338,31.64,C,2016
133226,323,28.32,C-,2016
123910,145,41.14,B,2016
123862,324,30.74,C,2016
123883,79,,,2016
136295,156,27.37,C-,2016
136294,213,31.83,C+,2016
123879,141,28.11,C-,2016
123905,128,36.67,B-,2016
123912,195,36.39,B-,2016
136783,332,33.09,C+,2016
123933,22,,,2016
123911,580,35.14,B-,2016
123917,27,30.76,C,2016
123913,194,35.54,B-,2016
130808,1867,32.08,C+,2016
137313,152,35.04,B-,2016
130806,1473,31.55,C,2016
136193,24,,,2016
123914,260,37.91,B-,2016
123893,70,28.9,C,2016
123930,168,37.78,B-,2016
123916,247,38.47,B,2016
136791,227,29.21,C,2016
137285,329,34.81,C+,2016
130805,1384,23.62,D+,2016
130803,3569,22.67,D+,2016
123904,50,40.39,B,2016
139655,2,,,2016
136916,1,,,2016
139867,212,26.52,C-,2016
140669,58,20.56,D,2016
124840,528,30.66,C,2016
138506,107,24.34,D+,2016
124889,210,34.28,C+,2016
137849,200,28.63,C,2016
124861,158,36.57,B-,2016
124868,88,33.9,C+,2016
124883,136,30.08,C,2016
136998,254,31.53,C,2016
136990,237,34.09,C+,2016
138162,53,18.29,D-,2016
136827,311,28.3,C-,2016
124886,180,35.83,B-,2016
136834,468,34.75,C+,2016
137321,152,24.04,D+,2016
124899,25,28.93,C,2016
124892,24,18,D-,2016
134480,28,24.64,D+,2016
124884,169,32.16,C+,2016
136271,190,30.46,C,2016
136453,1,12.63,E+,2016
124888,61,37.99,B-,2016
124881,235,41.49,B,2016
136969,367,28.44,C,2016
124856,364,31.35,C,2016
130819,947,,,2016
136255,667,27.69,C-,2016
136322,226,30.83,C,2016
137055,171,30.73,C,2016
124818,188,28.12,C-,2016
124853,150,25.94,C-,2016
130820,2187,17.92,D-,2016
142283,1798,31.06,C,2016
124870,7,,,2016
141639,121,30,C,2016
136782,278,29.57,C,2016
124802,278,32.65,C+,2016
130818,2783,25.63,C-,2016
124887,198,36.12,B-,2016
141236,86,22.59,D+,2016
125427,314,44.2,B+,2016
125315,181,35.37,B-,2016
125340,429,42.57,B+,2016
134120,80,22.72,D+,2016
125349,202,44.39,B+,2016
125334,89,37.79,B-,2016
138226,,,,2016
136828,327,29,C,2016
125323,251,39.51,B,2016
125356,31,33.91,C+,2016
130824,1690,,,2016
137595,129,24.36,D+,2016
125332,339,45.02,A-,2016
130830,1780,33.53,C+,2016
125380,91,27.19,C-,2016
134562,35,28.92,C,2016
125338,106,33.87,C+,2016
137003,221,31,C,2016
136906,497,33.97,C+,2016
136534,482,33.36,C+,2016
130828,1994,33.61,C+,2016
139151,171,40.94,B,2016
125318,23,38.61,B,2016
130823,2578,27.2,C-,2016
139193,243,34.49,C+,2016
125342,191,50.56,A,2016
125411,76,32.56,C+,2016
142314,221,35.65,B-,2016
137855,232,33.55,C+,2016
142009,,,,2016
125264,290,31.29,C,2016
136833,338,32.87,C+,2016
125442,319,44.25,B+,2016
125365,142,,,2016
141200,31,13.24,E+,2016
125387,150,40.82,B,2016
130822,1621,,,2016
125375,64,36.91,B-,2016
142315,397,30.52,C,2016
137735,134,20.89,D,2016
125322,91,36.72,B-,2016
125281,116,29.42,C,2016
125321,264,39.23,B,2016
130829,2164,31.54,C,2016
125422,246,45.25,A-,2016
137736,278,35.41,B-,2016
125279,167,31.19,C,2016
125424,262,49.66,A,2016
125348,58,39.36,B,2016
137137,110,25.95,C-,2016
125275,185,38.06,B-,2016
125278,333,32.85,C+,2016
125320,175,45.69,A-,2016
125361,248,42.54,B+,2016
100528,67,36.73,B-,2016
125302,277,39.99,B,2016
125353,250,42.41,B+,2016
125311,223,30.16,C,2016
125276,223,31.61,C,2016
125402,65,41.3,B,2016
125312,322,35.94,B-,2016
125425,157,41.35,B,2016
130833,1076,27.6,C-,2016
138491,131,28.38,C,2016
125252,124,25.23,C-,2016
140117,271,25.5,C-,2016
125345,104,45.42,A-,2016
137906,217,26.88,C-,2016
138928,307,26.48,C-,2016
130831,1173,30.78,C,2016
125369,173,43.33,B+,2016
125481,19,,,2016
125428,37,44.92,B+,2016
125388,160,28.72,C,2016
130825,1657,15.85,D-,2016
139936,124,25.02,C-,2016
125748,204,35.23,B-,2016
130836,2089,24.34,D+,2016
136158,47,13.64,E+,2016
136459,273,32.8,C+,2016
125787,181,33.94,C+,2016
142881,,,,2016
136986,86,26.44,C-,2016
137771,76,20.82,D,2016
134464,20,32.35,C+,2016
125774,12,,,2016
137767,,,,2016
137781,104,25.3,C-,2016
136587,424,31.56,C,2016
125747,395,36.43,B-,2016
125734,121,26.74,C-,2016
130840,1032,27.71,C-,2016
137302,277,43.72,B+,2016
125788,147,40.57,B,2016
125775,52,28.81,C,2016
141277,310,38.41,B,2016
137770,102,28.89,C,2016
139667,1,,,2016
136907,292,33.28,C+,2016
136595,287,39.23,B,2016
125777,364,41.99,B+,2016
125755,104,,,2016
141836,201,35.65,B-,2016
137691,109,23.54,D+,2016
125738,271,35.53,B-,2016
137235,201,39.52,B,2016
137236,232,27.68,C-,2016
130837,1236,21.9,D+,2016
125756,180,29.37,C,2016
125781,281,42.92,B+,2016
130835,3690,24.53,D+,2016
136622,492,36.77,B-,2016
137766,104,38.65,B,2016
129383,2239,28.6,C,2016
130843,3566,27.75,C-,2016
139668,,,,2016
140106,116,24.67,D+,2016
140105,126,32.53,C+,2016
126107,314,36.59,B-,2016
130847,1717,32.49,C+,2016
126081,210,28.04,C-,2016
126126,46,32.36,C+,2016
126080,205,28.49,C,2016
126133,245,41.78,B+,2016
137263,381,32.71,C+,2016
126098,206,30.91,C,2016
126136,326,43.16,B+,2016
126071,160,22.48,D+,2016
126088,321,30.17,C,2016
126108,266,40.56,B,2016
135745,175,27.93,C-,2016
135760,99,29.15,C,2016
130842,1451,,,2016
134042,213,27.22,C-,2016
126115,53,39.04,B,2016
137782,172,25.1,C-,2016
126089,386,31.86,C+,2016
126101,352,31.4,C,2016
126102,196,30.65,C,2016
126095,193,29.44,C,2016
126110,188,27.29,C-,2016
135962,249,25.4,C-,2016
135744,109,25.64,C-,2016
126119,20,,,2016
140472,301,34.72,C+,2016
126092,523,31.84,C+,2016
138620,164,21.06,D,2016
126068,303,34.14,C+,2016
126137,239,37.65,B-,2016
130845,1546,29.4,C,2016
126134,94,43.52,B+,2016
133043,242,28.64,C,2016
